"YEAR","WEEK","ALABAMA","ALASKA","ARIZONA","ARKANSAS","CALIFORNIA","COLORADO","CONNECTICUT","DELAWARE","DISTRICT.OF.COLUMBIA","FLORIDA","GEORGIA","HAWAII","IDAHO","ILLINOIS","INDIANA","IOWA","KANSAS","KENTUCKY","LOUISIANA","MAINE","MARYLAND","MASSACHUSETTS","MICHIGAN","MINNESOTA","MISSISSIPPI","MISSOURI","MONTANA","NEBRASKA","NEVADA","NEW.HAMPSHIRE","NEW.JERSEY","NEW.MEXICO","NEW.YORK","NORTH.CAROLINA","NORTH.DAKOTA","OHIO","OKLAHOMA","OREGON","PENNSYLVANIA","RHODE.ISLAND","SOUTH.CAROLINA","SOUTH.DAKOTA","TENNESSEE","TEXAS","UTAH","VERMONT","VIRGINIA","WASHINGTON","WEST.VIRGINIA","WISCONSIN","WYOMING","PUERTO.RICO","TIME"
1978,"13",0,3,10,7,73,7,2,0,0,28,7,3,2,22,5,2,5,0,6,0,11,5,13,7,6,13,2,4,0,1,15,7,0,6,6,12,16,19,0,1,4,0,16,37,9,1,8,22,2,3,2,6,1978-03-27
1978,"14",2,2,29,4,119,9,1,4,1,16,15,1,3,24,1,4,9,0,2,1,8,4,23,18,3,19,4,0,0,0,31,8,0,6,1,16,1,22,0,0,1,0,3,61,11,1,6,13,3,4,0,5,1978-04-03
1978,"15",4,0,43,1,105,2,4,2,1,32,4,1,5,18,3,6,11,0,20,1,1,2,44,16,13,19,3,2,1,1,30,12,0,3,0,41,8,27,11,0,0,0,10,59,1,1,0,6,3,6,3,7,1978-04-10
1978,"16",0,8,40,3,66,8,13,0,0,37,13,1,8,49,2,1,0,22,21,3,0,3,12,11,3,21,1,1,2,0,11,23,0,2,3,36,13,38,0,1,3,0,14,44,8,2,5,17,6,9,0,3,1978-04-17
1978,"17",5,6,26,12,103,11,3,1,0,31,12,8,4,14,5,5,1,19,0,6,29,4,24,11,9,8,2,0,0,0,14,13,0,8,0,29,17,12,0,3,3,11,23,52,5,1,3,17,7,2,0,5,1978-04-24
1978,"18",3,2,23,1,112,14,10,0,0,44,21,1,9,34,2,4,1,12,8,0,12,4,18,9,8,12,1,5,8,1,12,8,0,7,3,14,4,18,0,0,2,0,15,57,2,0,4,34,0,2,0,2,1978-05-01
1978,"19",7,7,17,3,72,11,6,0,2,32,17,2,2,18,5,7,2,0,21,0,11,4,30,6,7,19,0,2,2,0,15,8,0,3,1,39,12,19,5,3,1,0,24,45,7,0,3,20,2,6,0,4,1978-05-08
1978,"20",1,2,8,2,101,7,4,0,0,38,9,2,4,9,5,2,6,5,1,1,10,4,39,12,13,14,2,2,0,1,16,15,0,15,1,11,2,21,16,4,2,0,13,61,3,3,4,22,3,5,0,11,1978-05-15
1978,"21",0,1,0,8,0,17,5,0,0,40,2,6,9,11,0,0,5,3,15,0,4,5,27,0,8,13,0,0,4,0,24,8,0,1,4,30,10,15,0,0,0,16,21,46,3,1,1,19,0,5,0,2,1978-05-22
1978,"22",0,2,0,7,99,4,5,0,0,32,9,3,21,31,6,4,8,10,12,2,0,2,13,16,9,3,3,1,1,3,14,12,0,3,2,31,6,27,0,3,1,0,10,52,11,3,3,22,1,2,0,3,1978-05-29
1978,"23",13,0,46,2,94,13,6,0,0,36,9,1,4,10,6,0,10,1,15,0,9,4,19,15,7,11,1,2,1,1,13,12,0,6,4,26,7,48,6,1,1,0,12,38,3,1,4,16,3,2,0,2,1978-06-05
1978,"24",4,3,49,15,49,15,1,4,1,30,5,1,0,29,6,2,2,8,11,2,7,3,11,15,6,17,13,4,1,3,12,5,0,11,1,16,3,22,0,0,3,7,11,43,9,4,5,19,0,7,1,3,1978-06-12
1978,"25",1,5,17,2,132,6,5,1,0,42,18,0,0,25,0,4,8,1,47,0,7,6,24,19,5,3,1,0,1,1,16,12,0,9,0,9,11,23,0,1,2,0,6,59,10,7,3,11,3,3,3,2,1978-06-19
1978,"26",0,11,12,12,96,5,0,1,1,32,15,2,16,21,5,7,8,0,0,2,7,2,23,30,12,1,2,0,9,0,12,4,0,14,0,43,1,26,20,2,0,0,8,48,3,0,5,35,3,4,0,2,1978-06-26
1978,"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978-07-03
1978,"28",0,2,24,6,72,9,6,0,0,15,19,0,4,50,2,2,8,7,9,0,12,3,15,11,9,7,3,0,2,2,27,18,0,7,1,8,2,16,7,4,2,0,11,54,4,2,7,22,2,3,0,4,1978-07-10
1978,"29",4,2,27,5,61,10,1,0,0,46,19,3,15,22,12,2,2,0,10,2,4,3,15,12,8,8,3,2,3,2,18,9,0,3,0,25,5,18,8,0,3,0,26,38,2,2,5,14,2,11,1,3,1978-07-17
1978,"30",1,1,19,7,102,5,3,1,0,16,9,0,1,31,3,1,3,4,3,1,0,3,21,9,16,17,24,0,1,1,25,19,0,5,0,21,1,25,30,2,1,4,14,35,10,0,7,9,6,3,1,1,1978-07-24
1978,"31",6,1,8,8,69,10,0,0,3,19,4,30,3,11,8,1,14,1,12,1,7,4,32,14,4,2,0,0,4,0,0,4,0,3,1,36,5,17,19,1,1,0,4,56,5,1,1,11,5,7,0,1,1978-07-31
1978,"32",4,2,26,5,60,15,3,2,0,47,7,2,5,19,4,4,0,6,26,0,15,3,23,6,15,6,2,2,2,0,10,18,0,0,0,12,12,17,7,3,0,0,41,56,1,0,22,16,3,3,5,3,1978-08-07
1978,"33",31,2,12,4,98,6,5,2,0,37,35,1,7,13,2,5,2,3,10,0,5,6,16,14,8,6,5,2,0,0,20,9,0,16,0,16,5,35,25,0,2,1,19,45,15,1,4,16,3,11,0,1,1978-08-14
1978,"34",2,3,8,2,140,7,3,0,1,43,7,1,6,35,3,0,2,8,11,1,6,2,29,15,22,3,2,6,1,3,18,8,0,5,1,14,5,9,12,0,5,0,3,58,0,0,6,22,1,4,1,3,1978-08-21
1978,"35",4,1,10,4,0,12,4,2,0,26,8,14,4,21,3,2,2,8,11,0,10,2,31,14,9,20,3,1,0,8,17,8,0,9,0,26,1,3,0,2,0,0,19,58,8,0,7,3,3,2,0,5,1978-08-28
1978,"36",3,1,17,2,90,5,1,3,0,32,5,3,4,25,7,3,2,10,10,10,5,3,16,114,8,10,7,1,2,0,10,7,0,2,0,21,14,40,3,2,0,0,6,56,15,2,3,16,7,3,4,3,1978-09-04
1978,"37",5,1,3,1,82,12,3,0,0,25,15,4,8,25,1,0,4,5,7,2,1,2,19,18,15,19,1,0,1,1,7,6,0,8,4,19,11,19,15,3,2,3,7,40,1,0,5,13,2,6,0,2,1978-09-11
1978,"38",15,0,54,1,105,7,3,6,2,33,0,1,2,16,9,2,12,0,0,9,14,4,24,31,16,10,3,0,2,3,9,7,0,5,4,26,11,21,33,3,2,15,8,47,7,0,5,29,7,7,0,2,1978-09-18
1978,"39",7,1,5,1,102,20,3,0,0,49,14,7,1,32,6,2,11,0,19,4,3,3,31,19,11,14,0,2,5,0,13,3,0,3,1,36,5,19,3,0,0,1,3,89,8,1,7,15,1,4,0,4,1978-09-25
1978,"40",3,1,30,0,0,6,2,1,1,46,0,2,2,29,5,0,3,16,18,3,3,2,31,19,13,7,0,1,1,0,10,12,0,17,3,27,14,5,7,2,2,3,36,64,17,1,5,17,3,10,0,5,1978-10-02
1978,"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978-10-09
1978,"42",13,2,20,2,88,7,2,2,2,41,18,0,2,21,1,3,14,2,16,3,8,4,40,32,14,23,1,10,2,2,10,4,0,13,2,14,6,23,19,0,6,8,13,56,5,0,4,15,4,10,0,0,1978-10-16
1978,"43",0,0,56,0,127,9,0,1,2,28,11,8,4,34,4,7,3,1,4,0,4,7,29,44,8,3,0,10,4,0,14,2,0,7,0,11,11,22,0,8,0,0,13,54,9,0,5,6,1,3,0,1,1978-10-23
1978,"44",6,0,24,0,101,4,0,0,0,37,22,3,9,27,6,1,3,6,0,1,12,1,26,28,5,15,2,4,1,0,9,11,0,7,10,26,6,21,0,5,3,0,6,53,8,2,9,23,4,9,0,2,1978-10-30
1978,"45",1,1,14,3,74,8,4,0,2,31,15,1,1,26,3,2,6,4,14,6,0,4,21,7,7,4,4,4,2,3,17,3,0,0,0,21,2,11,0,1,3,0,11,46,10,0,5,9,2,4,0,3,1978-11-06
1978,"46",4,2,5,5,124,6,9,1,1,33,0,1,0,39,5,2,1,11,4,0,4,2,17,39,8,5,1,1,2,0,12,10,0,2,0,25,10,23,36,1,4,10,13,38,4,3,5,12,3,5,1,1,1978-11-13
1978,"47",2,1,66,2,37,6,1,1,0,45,4,5,2,14,3,4,2,7,8,3,6,2,23,14,6,17,6,0,1,0,6,2,0,16,0,21,3,8,11,0,0,0,13,72,2,1,9,22,0,3,0,3,1978-11-20
1978,"48",1,1,38,9,109,3,3,0,4,22,0,2,4,32,5,2,3,1,8,5,19,2,15,18,6,3,2,6,3,1,11,5,0,2,0,21,6,20,0,2,1,25,12,51,9,0,7,28,2,3,0,6,1978-11-27
1978,"49",2,0,18,0,83,10,6,0,3,33,19,6,3,24,8,1,3,0,16,4,14,4,30,19,6,36,1,7,3,1,4,8,0,5,0,27,3,11,0,4,2,0,11,64,2,1,7,46,6,5,0,3,1978-12-04
1978,"50",4,1,35,2,91,9,1,0,0,38,0,1,2,18,2,3,7,0,16,10,1,4,33,15,11,41,9,2,3,6,19,0,0,6,0,11,2,19,24,1,2,14,14,51,6,2,10,10,0,12,0,1,1978-12-11
1978,"51",7,0,22,1,86,7,1,2,0,55,8,1,1,11,3,3,13,0,0,0,7,4,19,24,8,4,4,3,0,2,25,27,0,7,0,5,0,11,0,0,1,6,8,67,0,0,1,4,0,6,0,1,1978-12-18
1978,"52",10,1,31,2,89,11,4,1,1,34,5,2,0,30,7,2,0,0,19,0,2,6,19,19,5,5,9,4,1,0,8,2,0,7,0,27,2,18,10,5,1,3,13,77,10,3,4,12,0,7,2,2,1978-12-25
1979,"01",9,0,19,3,65,1,2,0,0,0,3,3,1,18,0,3,0,0,0,3,8,1,14,24,0,8,0,2,0,0,16,10,0,1,0,13,0,15,0,4,5,3,3,46,0,0,0,28,3,0,0,0,1979-01-08
1979,"02",0,0,33,2,93,7,3,2,2,4,3,1,0,9,1,10,0,13,5,1,2,4,21,14,0,7,5,0,0,1,5,12,0,17,0,22,1,23,0,3,3,3,8,56,12,1,11,26,4,1,0,0,1979-01-15
1979,"03",3,1,26,0,68,7,7,4,0,15,11,0,1,23,1,3,1,8,5,5,1,5,28,19,2,6,6,10,8,4,11,22,0,2,2,8,0,15,0,1,7,6,18,91,7,0,4,17,8,1,0,0,1979-01-22
1979,"04",2,0,53,1,92,4,5,0,2,20,23,3,0,25,7,3,3,10,19,2,11,4,21,18,4,2,4,1,0,1,6,9,0,12,0,14,0,11,0,2,3,2,4,77,17,1,6,22,2,2,1,1,1979-01-29
1979,"05",0,0,33,13,102,8,5,3,0,40,8,4,1,7,3,3,0,0,0,12,3,5,29,19,4,14,11,2,0,1,7,12,0,3,3,22,2,6,11,2,9,8,7,71,10,2,3,11,1,11,0,3,1979-02-05
1979,"06",5,0,23,10,0,5,5,1,0,6,23,1,4,21,4,5,2,0,12,4,17,4,27,20,5,9,0,4,4,0,16,18,0,7,0,19,4,24,0,1,2,1,14,69,4,2,3,14,3,10,0,3,1979-02-12
1979,"07",1,4,42,2,0,14,3,0,0,7,0,1,9,19,3,5,2,5,13,0,0,11,28,17,3,6,11,8,4,2,10,24,0,9,1,13,1,4,0,3,10,13,23,88,5,4,6,13,0,6,1,3,1979-02-19
1979,"08",5,0,20,2,69,9,3,0,0,16,19,6,3,23,7,5,0,12,15,3,8,1,41,17,10,16,1,1,1,0,13,18,0,4,3,28,8,30,44,7,0,7,15,77,18,0,9,32,2,8,0,3,1979-02-26
1979,"09",14,0,27,9,118,18,5,1,0,10,3,1,1,9,8,1,0,6,12,0,2,5,42,17,4,12,8,4,4,1,17,31,0,13,3,8,14,22,11,2,5,4,15,48,2,1,0,0,5,13,0,2,1979-03-05
1979,"10",3,3,32,12,104,12,7,2,0,6,7,2,4,15,6,4,3,0,6,3,5,2,31,10,8,3,0,2,4,3,18,23,0,0,0,23,7,29,0,2,2,6,6,49,14,3,4,30,4,4,0,0,1979-03-12
1979,"11",1,0,19,6,73,15,2,0,1,25,0,2,5,40,3,0,4,0,27,5,6,9,35,14,7,6,1,0,2,2,10,4,0,10,0,14,0,13,15,2,5,4,9,77,0,1,4,27,1,6,0,2,1979-03-19
1979,"12",0,2,51,4,92,11,6,0,2,40,20,2,0,18,5,2,2,14,10,5,2,6,22,9,8,15,0,1,5,2,13,24,0,42,0,20,17,16,7,0,4,3,19,34,5,1,6,6,2,1,0,4,1979-03-26
1979,"13",16,1,12,4,67,4,1,0,1,29,17,3,0,24,6,1,4,13,11,1,1,4,19,14,6,6,1,1,2,4,8,19,0,11,0,24,6,9,0,3,1,3,15,56,2,1,5,13,3,1,0,0,1979-04-02
1979,"14",2,1,44,4,67,13,0,0,0,21,0,1,6,16,6,0,6,0,1,4,10,7,19,10,8,4,0,3,4,0,20,8,0,5,0,19,5,10,6,1,4,17,17,65,8,4,7,55,3,5,1,2,1979-04-09
1979,"15",3,0,18,5,86,8,3,0,0,21,1,0,1,13,2,4,18,6,6,3,10,3,20,2,6,5,1,0,3,2,21,22,0,17,0,16,4,15,0,1,6,6,9,83,5,0,7,18,1,10,0,0,1979-04-16
1979,"16",1,0,50,3,66,12,4,0,0,34,0,1,2,26,5,3,2,9,0,0,3,1,23,7,8,16,0,0,2,2,10,12,0,6,0,1,9,14,17,5,3,2,13,79,0,1,5,18,0,1,0,2,1979-04-23
1979,"17",6,1,18,6,86,2,5,0,0,35,2,4,2,13,4,5,3,0,23,7,12,4,31,13,2,20,3,7,7,0,15,8,0,4,0,36,3,19,0,0,4,4,5,50,6,2,13,9,3,6,1,1,1979-04-30
1979,"18",1,1,39,10,94,6,3,0,0,26,17,3,4,15,6,1,3,0,0,0,10,4,14,11,12,18,6,1,0,2,18,15,0,14,0,11,2,24,11,0,7,2,17,58,1,0,5,24,2,3,2,2,1979-05-07
1979,"19",3,1,48,4,89,12,9,0,0,23,17,1,0,15,2,5,6,8,0,6,2,7,19,15,2,4,7,1,7,2,12,25,0,14,0,18,9,21,12,0,1,6,10,71,11,1,3,35,1,1,1,4,1979-05-14
1979,"20",4,16,0,5,77,9,4,0,1,23,0,1,5,22,5,2,6,19,20,3,0,6,33,6,10,9,11,0,5,0,17,0,0,9,0,10,3,11,7,1,2,2,0,87,6,0,4,18,2,13,1,5,1979-05-21
1979,"21",17,0,42,4,0,8,2,0,2,27,0,0,0,24,1,7,1,0,4,1,14,4,9,8,18,12,0,2,6,0,13,2,0,17,0,16,5,13,5,2,5,2,10,66,7,3,7,8,0,6,5,2,1979-05-28
1979,"22",1,0,30,4,60,12,2,0,0,18,20,6,1,11,1,4,3,0,5,1,4,3,14,9,10,5,7,0,5,0,11,6,0,4,1,7,1,17,21,0,2,6,20,73,1,0,4,22,4,5,1,2,1979-06-04
1979,"23",4,1,10,5,66,5,3,0,1,35,11,5,6,8,7,4,0,8,8,6,8,5,24,5,7,4,1,0,6,0,12,15,0,5,0,19,2,15,11,1,1,4,7,52,4,4,3,15,1,4,2,7,1979-06-11
1979,"24",7,0,44,9,35,12,5,1,0,22,19,3,12,35,5,1,7,10,10,0,0,1,11,4,9,4,2,11,0,0,17,19,0,11,0,9,1,12,4,2,3,0,6,86,13,1,5,20,2,5,0,1,1979-06-18
1979,"25",0,1,43,3,130,3,4,0,0,36,11,2,4,19,0,4,9,2,4,0,1,3,28,8,6,12,3,0,1,0,14,9,0,6,0,17,8,11,10,0,1,3,11,73,4,0,4,14,1,6,1,1,1979-06-25
1979,"26",5,1,28,6,82,5,3,1,0,33,19,1,1,22,4,10,0,3,8,2,0,6,10,3,15,12,3,0,4,0,4,8,0,8,0,22,5,15,16,2,2,2,12,94,3,1,3,19,2,9,0,3,1979-07-02
1979,"27",5,0,50,4,64,8,1,0,1,17,9,9,0,8,2,4,1,5,3,5,8,1,25,8,6,0,2,1,2,1,7,10,0,1,0,19,13,15,0,3,5,3,12,47,3,2,4,13,6,4,0,1,1979-07-09
1979,"28",2,3,56,3,111,6,0,0,2,33,3,10,1,19,2,6,5,6,11,0,8,6,21,4,7,4,4,2,4,0,0,8,0,11,0,14,3,22,12,1,6,0,7,52,7,0,5,31,0,1,0,0,1979-07-16
1979,"29",7,2,31,9,114,16,5,1,5,23,21,2,10,18,4,13,4,2,21,3,12,4,19,9,5,8,1,1,4,0,0,9,0,9,0,20,4,12,0,1,11,3,11,50,11,0,4,26,4,8,0,3,1979-07-23
1979,"30",1,2,24,3,109,13,3,0,1,19,0,6,6,8,4,7,6,25,5,0,13,3,19,6,15,12,2,1,3,0,15,6,0,4,0,16,3,17,0,2,2,8,9,93,5,4,6,26,2,2,0,0,1979-07-30
1979,"31",5,1,52,6,79,11,3,0,0,20,3,3,2,18,10,2,1,4,4,0,8,1,13,15,6,16,5,3,7,1,19,21,0,6,0,27,9,16,0,3,2,4,8,68,5,0,13,21,7,4,0,1,1979-08-06
1979,"32",1,0,40,5,73,14,2,0,0,25,1,1,6,19,0,2,7,3,1,0,16,1,19,4,3,2,3,0,7,1,27,19,0,18,0,13,11,7,0,0,5,0,11,83,0,2,4,20,10,6,0,1,1979-08-13
1979,"33",7,0,46,4,116,11,2,0,1,21,32,3,1,19,6,1,4,1,35,0,3,5,21,6,6,5,1,5,0,2,0,10,0,11,0,11,1,22,0,2,3,2,7,56,0,0,5,18,2,7,1,4,1979-08-20
1979,"34",4,0,20,4,92,11,0,1,0,28,19,6,0,31,3,4,3,8,12,1,9,2,22,3,7,2,1,1,4,0,4,4,0,11,0,26,5,27,8,2,7,2,4,72,0,1,7,0,2,0,0,0,1979-08-27
1979,"35",3,4,68,5,0,18,8,0,1,27,21,7,5,16,5,2,2,0,33,1,4,1,31,9,4,4,1,0,1,0,15,1,0,6,0,29,2,7,0,3,1,8,14,55,2,0,7,15,1,1,1,0,1979-09-03
1979,"36",3,2,46,2,0,13,4,4,0,21,26,0,3,22,7,1,2,9,21,5,11,0,11,6,6,4,1,1,8,0,17,4,0,4,0,18,3,11,10,6,1,1,16,57,8,1,1,25,4,2,0,44,1979-09-10
1979,"37",4,0,49,5,120,8,5,0,0,35,21,4,1,20,4,3,12,1,14,2,5,3,36,5,6,8,3,0,4,0,13,12,0,10,0,10,9,21,10,4,6,2,9,43,1,0,3,15,1,4,0,26,1979-09-17
1979,"38",6,0,37,2,99,9,4,0,0,26,11,3,1,16,3,9,3,9,2,2,18,2,23,12,3,2,2,0,0,0,11,15,0,3,0,18,3,10,0,3,3,0,16,64,1,0,10,7,1,5,0,3,1979-09-24
1979,"39",2,0,47,1,135,10,1,1,0,28,4,2,3,21,15,1,1,0,23,1,6,3,17,4,13,10,4,0,7,1,23,9,0,6,0,49,18,12,0,4,8,7,7,69,5,0,2,17,4,2,0,4,1979-10-01
1979,"40",10,0,67,2,0,9,3,0,1,35,0,0,4,19,2,1,6,14,10,8,7,3,27,2,6,8,0,0,13,0,18,7,0,9,0,9,4,10,11,1,5,2,14,56,2,0,4,33,4,10,0,2,1979-10-08
1979,"41",7,1,43,5,100,9,0,0,1,37,13,6,3,22,13,9,2,1,11,2,18,4,18,11,12,8,3,2,1,2,16,20,0,12,0,23,14,20,0,0,3,0,13,78,1,0,5,5,1,1,0,1,1979-10-15
1979,"42",16,1,33,7,128,14,3,0,3,37,18,1,1,19,1,1,7,1,22,3,3,2,15,2,7,7,12,1,4,0,11,28,0,6,0,17,2,18,20,1,3,1,4,56,0,0,9,22,1,8,0,12,1979-10-22
1979,"43",10,0,34,6,95,8,0,0,1,38,0,1,1,26,5,1,3,0,12,3,5,2,24,9,6,4,5,1,15,0,8,12,0,9,0,0,3,9,0,4,1,0,18,37,2,2,7,29,6,5,0,5,1979-10-29
1979,"44",9,2,18,5,86,8,4,0,0,41,15,5,1,22,16,0,4,5,11,0,16,1,21,3,4,7,3,6,23,1,18,9,0,8,0,45,1,17,15,2,0,0,9,55,1,1,4,3,4,18,2,5,1979-11-05
1979,"45",1,2,50,4,0,10,3,0,2,9,21,1,2,30,13,3,12,5,27,0,6,2,22,8,9,9,6,2,5,2,14,0,0,8,0,10,14,5,8,1,1,0,12,51,4,1,2,13,4,2,0,13,1979-11-12
1979,"46",4,1,23,5,138,10,1,2,0,23,11,0,2,22,18,3,0,7,0,0,8,0,15,3,7,3,2,0,5,1,13,0,0,5,0,12,3,4,0,2,5,4,7,69,3,1,5,14,5,7,0,4,1979-11-19
1979,"47",6,0,25,8,71,1,3,1,1,22,4,1,0,13,0,6,8,7,17,5,13,3,12,3,7,8,8,1,8,0,9,2,0,4,0,34,8,13,0,0,3,0,10,66,1,2,7,11,1,5,0,11,1979-11-26
1979,"48",9,1,23,7,132,17,1,2,1,43,35,2,3,13,5,4,4,0,13,2,2,3,14,12,11,7,2,0,5,0,18,5,0,13,0,21,7,11,0,2,4,2,4,31,0,0,2,25,6,4,0,2,1979-12-03
1979,"49",7,1,39,6,115,10,6,0,0,37,10,3,0,22,6,0,1,5,15,0,6,3,15,6,17,5,2,0,17,0,17,0,0,9,0,18,3,22,0,3,3,12,3,72,0,0,8,13,1,8,0,1,1979-12-10
1979,"50",14,2,3,10,163,9,4,0,0,36,22,2,1,37,3,1,8,1,30,2,11,3,10,7,2,4,5,2,4,1,13,2,0,10,0,22,8,15,0,2,3,0,9,62,2,0,3,18,0,7,0,9,1979-12-17
1979,"51",1,2,60,6,80,7,0,0,0,15,15,0,1,33,24,2,2,4,14,0,7,3,11,7,10,5,5,1,4,1,11,5,0,8,0,21,4,7,11,1,4,2,11,60,0,0,2,0,1,3,0,0,1979-12-24
1979,"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979-12-31
1980,"01",2,0,27,0,80,9,0,0,0,0,14,2,2,6,0,0,0,0,0,3,7,1,5,0,0,3,4,2,5,0,11,0,0,0,0,0,0,12,0,5,5,2,5,30,6,0,4,22,2,0,0,0,1980-01-07
1980,"02",4,2,19,0,90,14,4,1,0,5,12,1,0,0,1,4,0,6,0,2,0,3,12,4,0,0,0,5,4,0,0,0,0,4,0,1,3,13,0,5,3,8,4,49,7,0,7,6,3,0,0,0,1980-01-14
1980,"03",7,1,14,3,89,29,3,0,0,6,21,1,8,30,1,1,1,9,16,0,2,5,17,4,1,6,2,0,6,1,9,2,0,6,0,4,7,16,0,0,2,2,8,79,5,0,8,17,3,1,0,2,1980-01-21
1980,"04",13,1,30,2,81,9,3,0,6,20,20,0,6,19,4,2,1,11,24,0,8,3,29,6,0,8,10,2,4,2,9,0,0,7,0,6,10,11,3,3,7,0,17,62,13,1,11,11,5,1,0,15,1980-01-28
1980,"05",13,0,39,11,85,14,3,0,0,42,24,6,3,16,6,4,0,16,11,0,1,5,17,6,3,3,0,3,64,0,10,1,0,12,0,11,5,7,0,2,6,4,8,47,4,0,5,7,6,3,0,4,1980-02-04
1980,"06",6,1,30,7,0,25,3,2,0,40,32,0,0,9,18,3,6,2,15,0,0,4,12,4,6,7,5,1,18,4,0,1,0,6,0,23,7,34,15,2,4,14,14,78,0,0,9,17,0,5,0,1,1980-02-11
1980,"07",4,0,41,6,0,19,3,0,2,31,24,2,3,27,0,3,4,7,32,1,14,2,8,10,6,11,6,0,9,1,10,0,0,4,0,27,13,12,8,0,3,0,7,74,3,2,7,15,4,6,2,18,1980-02-18
1980,"08",6,0,29,12,62,16,2,0,2,27,11,0,0,14,7,2,3,6,1,0,5,0,28,6,6,0,3,1,12,0,16,0,0,9,0,11,13,21,0,0,1,3,11,59,2,0,5,4,2,4,0,1,1980-02-25
1980,"09",10,0,28,8,119,18,1,0,2,31,21,5,2,30,5,5,0,9,8,0,15,2,11,4,11,12,11,1,4,4,10,0,0,7,0,20,8,12,0,2,1,1,12,61,2,0,4,12,4,15,0,3,1980-03-03
1980,"10",12,1,19,3,79,23,1,1,0,33,13,0,0,16,8,5,8,2,9,0,3,1,36,11,2,6,2,3,7,1,13,0,0,7,0,14,13,9,6,3,2,2,8,79,1,0,9,2,1,5,0,2,1980-03-10
1980,"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980-03-17
1980,"12",3,1,16,6,87,14,7,0,0,20,21,0,4,19,4,0,4,7,31,0,4,2,15,4,5,5,1,1,11,2,8,0,0,8,0,16,10,8,11,2,0,3,14,44,2,0,5,7,2,4,0,4,1980-03-24
1980,"13",8,0,13,6,150,19,4,1,1,36,20,0,0,17,6,6,4,8,6,0,9,3,8,9,2,5,4,2,9,0,18,0,0,6,0,16,11,6,8,2,6,1,9,31,4,0,4,9,2,3,0,8,1980-03-31
1980,"14",5,0,25,8,74,12,0,0,2,58,5,1,2,43,3,1,7,3,0,0,8,2,20,13,7,4,2,0,9,1,11,0,0,4,0,13,9,30,19,2,1,0,12,71,8,1,4,19,4,6,0,4,1980-04-07
1980,"15",3,1,27,2,125,5,1,1,0,19,14,0,7,29,1,0,5,8,13,0,8,4,19,5,6,3,2,0,5,2,13,0,0,7,0,35,17,22,15,0,0,0,10,48,3,0,1,12,2,7,0,13,1980-04-14
1980,"16",8,0,14,5,60,16,0,0,3,35,8,3,3,29,3,6,0,2,10,1,5,4,6,2,8,5,1,0,0,0,15,0,0,6,0,13,9,25,9,7,6,4,9,71,2,1,8,6,3,10,1,11,1980-04-21
1980,"17",3,2,19,3,104,12,7,1,1,30,19,3,0,23,14,0,12,0,11,0,8,4,19,5,3,5,3,5,9,0,9,2,0,6,0,6,4,9,21,2,1,1,13,56,15,3,6,5,1,13,0,0,1980-04-28
1980,"18",8,0,10,8,74,17,0,0,0,30,12,3,1,18,3,5,2,4,12,0,4,1,16,11,6,4,2,0,0,0,13,0,0,6,0,8,12,13,14,1,3,0,0,60,0,0,5,9,1,10,0,12,1980-05-05
1980,"19",2,1,17,9,131,11,10,4,1,54,24,0,0,4,17,4,3,3,15,0,5,2,18,5,10,1,4,0,20,0,9,3,0,1,0,4,5,8,5,0,1,1,12,65,2,1,9,17,3,10,3,3,1980-05-12
1980,"20",7,2,14,7,90,23,7,1,2,45,20,3,4,23,10,5,2,11,12,5,9,3,9,8,7,8,2,1,8,0,13,0,0,6,0,5,7,15,8,2,8,2,7,76,4,3,4,7,3,6,1,3,1980-05-19
1980,"21",5,0,10,4,0,11,5,1,0,27,13,0,7,8,7,1,5,6,7,0,7,10,14,11,6,3,0,5,3,0,18,2,0,5,0,7,4,5,0,3,1,3,7,48,2,1,4,5,0,2,0,8,1980-05-26
1980,"22",5,1,15,1,120,16,4,4,0,48,6,6,4,14,2,6,4,14,18,2,3,2,8,3,10,1,4,2,1,0,6,1,0,7,0,11,7,11,13,5,1,0,11,21,5,0,8,7,0,4,0,5,1980-06-02
1980,"23",6,2,0,9,111,7,2,0,0,52,16,1,0,10,11,1,5,11,1,1,3,3,25,7,8,8,0,0,14,0,19,1,0,10,0,10,2,13,7,1,3,0,5,68,4,2,3,14,2,9,0,0,1980-06-09
